area,PIB_par_hbt,government,name,car_code,memberships,nombre_appartenances,population,religion_principale,langue_principale,PIB_national,Soldats_2017,DepensesMilitairesPIB_2018,MortsGuerre_2018,Exportations_2018,Importations_2018
22960.0,575.0,parliamentary democracy,Belize,BZ,ACP\OPANAL\Caricom\CDB\C\ECLAC\FAO\G-77\IADB\IBRD\ICAO\ICFTU\Interpol\IDA\IFRCS\IFC\IFAD\ILO\IMO\IMF\IOC\IOM\ICRM\ITU\Intelsat\LAES\NAM\OAS\UN\UNESCO\UNIDO\UNMIH\UPU\WCL\WHO\WMO\WTrO,36,219296,Roman Catholic,Spanish,1.260952E8,2000,1.26245619249627,0,230.6239035,182.6794917
108890.0,36700.0,republic,Guatemala,GCA,OPANAL\BCIE\CACM\CCC\ECLAC\FAO\G-24\G-77\IADB\IAEA\IBRD\ICAO\ICFTU\Interpol\IDA\IFRCS\IFC\IFAD\ILO\IMO\IMF\IOC\IOM\ICRM\ITU\Intelsat\LAES\LAIA\NAM\OAS\PCA\UN\UNESCO\UNIDO\UNMIH\UNU\UPU\WCL\WFTU\WHO\WIPO\WMO\WToO\WTrO,43,11277614,Roman Catholic,Spanish,4.138884338E11,43000,0.352941134242593,0,397.2152688,380.9280784
1972550.0,721400.0,federal republic operating under a centralized government,Mexico,MEX,OPANAL\AG\APEC\Caricom\CDB\BCIE\CCC\ECLAC\EBRD\FAO\G-3\G-6\G-11\G-15\G-19\G-24\G-77\IADB\IAEA\IBRD\ICC\ICAO\ICFTU\Interpol\IDA\IFRCS\IFC\IFAD\ILO\IMO\Inmarsat\IMF\IOC\IOM\ISO\ICRM\ITU\Intelsat\LAES\LAIA\NAM\OECD\OAS\PCA\RG\UN\UNESCO\UNIDO\UNITAR\UNU\UPU\WCL\WFTU\WHO\WIPO\WMO\WToO\WTrO,57,95772462,Roman Catholic,Spanish,6.90902540868E13,336000,0.538883865680492,0,270.8961753,265.538002
53.3,4500.0,British Overseas Territories,Bermuda,BERM,Caricom\ICFTU\Interpol\IOC\UPU\WFTU,5,67837,Roman Catholic,,3.052665E8,0,0.0,0,35.29411765,152.9902643
153.0,133.0,British Overseas Territories,British Virgin Islands,BVIR,Caricom\CDB\ECLAC\Interpol\IOC\OECS\UNESCO\UPU\WFTU,8,24491,Roman Catholic,English,3257303.0,0,0.0,0,70.37037037,122.3628692
9976140.0,694000.0,confederation with parliamentary democracy,Canada,CDN,AfDB\ACCT\AG\APEC\AsDB\BIS\CDB\C\CCC\ECE\ECLAC\EBRD\ESA\FAO\G-7\G-8\G-10\IADB\IAEA\IBRD\ICC\ICAO\ICFTU\Interpol\IDA\IEA\IFRCS\IFC\IFAD\ILO\IMO\Inmarsat\IMF\IOC\IOM\ISO\ICRM\ITU\Intelsat\MTCR\NAM\ANC\NATO\EN\NSG\OECD\OSCE\OAS\PCA\UN\UNAMIR\UNCRO\UNDOF\UNESCO\UNFICYP\UNIDO\UNITAR\UNIKOM\UNMIH\UNHCR\UNPREDEP\UNPROFOR\UNTSO\UNU\UPU\WCL\WFTU\WHO\WIPO\WMO\WToO\WTrO\ZC,72,28820671,Roman Catholic,English,2.0001545674E13,72000,1.25262923236361,0,162.8911366,192.2385853
9372610.0,7247700.0,federal republic,United States,USA,AfDB\AG\APEC\AsDB\ANZUS\BIS\CP\CCC\ESCAP\ECE\ECLAC\EBRD\FAO\G-2\G-5\G-7\G-8\G-10\IADB\IAEA\IBRD\ICC\ICAO\ICFTU\Interpol\IDA\IEA\IFRCS\IFC\IFAD\ILO\IMO\Inmarsat\IMF\IOC\IOM\ISO\ICRM\ITU\Intelsat\MTCR\ANC\NATO\EN\NSG\OECD\OSCE\OAS\PCA\SPC\UN\UNCRO\UNIDO\UNITAR\UNIKOM\MINURSO\UNMIH\UNOMIG\UNHCR\UNPREDEP\UNPROFOR\UNRWA\UNTSO\UNU\UPU\WCL\WHO\WIPO\WMO\WToO\WTrO\ZC,71,266476278,Protestant,English,1.9313401200606E15,1359000,3.16286487973421,0,213.0647971,207.4469308
262.0,1939.0,British Overseas Territories,Cayman Islands,CAYM,Caricom\CDB\Interpol\IOC\UNESCO\UPU\WFTU,6,49035,Roman Catholic,English,9.5078865E7,0,0.0,0,183.7837838,174.4360902
51100.0,18400.0,democratic republic,Costa Rica,CR,OPANAL\AG\BCIE\CACM\ECLAC\FAO\G-77\IADB\IAEA\IBRD\ICAO\ICFTU\Interpol\IDA\IFRCS\IFC\IFAD\ILO\IMO\IMF\IOC\IOM\ICRM\ITU\Intelsat\LAES\LAIA\NAM\OAS\UN\UNESCO\UNIDO\UNU\UPU\WCL\WFTU\WHO\WIPO\WMO\WTrO,39,3463083,Roman Catholic,Spanish,6.37207272E10,10000,0.0,0,191.4836422,252.9377654
129494.0,7100.0,republic,Nicaragua,NIC,OPANAL\BCIE\CACM\ECLAC\FAO\G-77\IADB\IAEA\IBRD\ICAO\ICFTU\Interpol\IDA\IFRCS\IFC\IFAD\ILO\IMO\IMF\IOC\IOM\ICRM\ITU\Intelsat\LAES\LAIA\NAM\OAS\PCA\UN\UNESCO\UNIDO\UNHCR\UPU\WCL\WFTU\WHO\WIPO\WMO\WToO\WTrO,40,4272352,Roman Catholic,Spanish,3.03336992E10,12000,0.608427606439331,0,569.3742903,367.9489314
78200.0,13600.0,constitutional republic,Panama,PA,OPANAL\AG\ECLAC\FAO\G-77\IADB\IAEA\IBRD\ICAO\ICFTU\Interpol\IDA\IFRCS\IFC\IFAD\ILO\IMO\Inmarsat\IMF\IOC\IOM\ICRM\ITU\Intelsat\LAES\LAIA\NAM\OAS\PCA\UN\UNESCO\UNIDO\UPU\WCL\WFTU\WHO\WIPO\WMO\WToO\WTrO,39,2655094,Roman Catholic,Spanish,3.61092784E10,26000,0.0,0,1335.709058,680.909551
110860.0,14700.0,Communist state,Cuba,C,CCC\ECLAC\FAO\G-77\IAEA\ICAO\Interpol\IFRCS\IFAD\ILO\IMO\Inmarsat\IOC\ISO\ICRM\ITU\Intelsat\LAES\LAIA\NAM\OAS\PCA\UN\UNESCO\UNIDO\UNOMIG\UPU\WCL\WFTU\WHO\WIPO\WMO\WToO\WTrO,33,10951334,Roman Catholic,Spanish,1.609846098E11,76000,0.0,0,168.2577566,207.299209
746.0,200.0,parliamentary democracy,Dominica,WD,ACP\ACCT\OPANAL\Caricom\CDB\C\ECLAC\FAO\G-77\IBRD\ICFTU\Interpol\IDA\IFRCS\IFC\IFAD\ILO\IMO\IMF\IOC\ICRM\NAM\OAS\OECS\UN\UNESCO\UNIDO\UPU\WCL\WHO\WMO\WTrO,31,82926,Roman Catholic,,1.65852E7,0,0.0,0,34.44961611,203.372436
48730.0,26800.0,republic,Dominican Republic,DOM,ACP\OPANAL\Caricom\ECLAC\FAO\G-11\G-77\IADB\IAEA\IBRD\ICAO\ICFTU\Interpol\IDA\IFRCS\IFC\IFAD\ILO\IMO\IMF\IOC\IOM\ICRM\ITU\Intelsat\LAES\LAIA\NAM\OAS\PCA\UN\UNESCO\UNIDO\UPU\WCL\WFTU\WHO\WIPO\WMO\WToO\WTrO,40,8088881,Roman Catholic,Spanish,2.167820108E11,71000,0.743856125335593,0,190.1272442,213.1965397
27750.0,6500.0,republic,Haiti,RH,ACP\ACCT\OPANAL\Caricom\CCC\ECLAC\FAO\G-77\IADB\IAEA\IBRD\ICAO\Interpol\IDA\IFRCS\IFC\IFAD\ILO\IMO\IMF\IOC\IOM\ICRM\ITU\Intelsat\LAES\OAS\PCA\UN\UNESCO\UNIDO\UPU\WCL\WFTU\WHO\WIPO\WMO\WToO,37,6731539,Roman Catholic,Creole,4.37550035E10,0,8.40337405567425E-4,0,339.4969623,465.3615272
21040.0,11400.0,republic,El Salvador,ES,OPANAL\BCIE\CACM\ECLAC\FAO\G-77\IADB\IAEA\IBRD\ICAO\ICFTU\Interpol\IDA\IFRCS\IFC\IFAD\ILO\IMO\IMF\IOC\IOM\ICRM\ITU\Intelsat\LAES\LAIA\NAM\OAS\PCA\UN\UNESCO\UNIDO\MINURSO\UPU\WCL\WFTU\WHO\WIPO\WMO\WToO\WTrO,40,5828987,Roman Catholic,Spanish,6.64504518E10,42000,1.03057541489324,0,200.7693657,239.130382
112090.0,10800.0,republic,Honduras,HCA,OPANAL\BCIE\CACM\ECLAC\FAO\G-77\IADB\IBRD\ICAO\ICFTU\Interpol\IDA\IFRCS\IFC\IFAD\ILO\IMO\IMF\IOC\IOM\ICRM\ITU\Intelsat\LAES\LAIA\NAM\OAS\PCA\UN\UNESCO\UNIDO\MINURSO\UNMIH\UPU\WCL\WFTU\WHO\WIPO\WMO\WTrO,39,5605193,Roman Catholic,Spanish,6.05360844E10,23000,1.71258931304159,0,259.2963141,305.9327891
2175600.0,892.0,part of the Danish realm,Greenland,GROX,,0,58203,Protestant,,5.1917076E7,0,0.0,0,234.7609086,227.164477
344.0,284.0,parliamentary democracy,Grenada,WG,ACP\OPANAL\Caricom\CDB\C\ECLAC\FAO\G-77\IBRD\ICAO\ICFTU\Interpol\IDA\IFRCS\IFC\IFAD\ILO\IMF\IOC\ISO\ICRM\ITU\LAES\NAM\OAS\OECS\UN\UNESCO\UNIDO\UPU\WCL\WHO\WToO,32,94961,,,2.6968924E7,0,0.0,0,65.29375,190.9755388
1780.0,3700.0,overseas department of France,Guadeloupe,GUAD,WCL\WFTU,1,407768,Roman Catholic,French,1.5087416E9,0,0.0,0,0.0,0.0
10991.0,8200.0,parliamentary democracy,Jamaica,JA,ACP\OPANAL\Caricom\CDB\C\CCC\ECLAC\FAO\G-15\G-19\G-77\IADB\IAEA\IBRD\ICAO\ICFTU\Interpol\IFRCS\IFC\IFAD\ILO\IMO\IMF\IOC\ISO\ICRM\ITU\Intelsat\LAES\NAM\OAS\UN\UNESCO\UNIDO\UNITAR\UNMIH\UPU\WCL\WFTU\WHO\WIPO\WMO\WToO\WTrO,43,2595275,Roman Catholic,,2.1281255E10,4000,1.35195613500228,0,145.1269239,185.554482
1128.0,3950.0,overseas department of France,Martinique,MART,WCL\WFTU,1,399151,Roman Catholic,,1.57664645E9,0,0.0,0,0.0,0.0
102.0,29.0,British Overseas Territories,Montserrat,MNTS,Caricom\CDB\Interpol\OECS\UPU\WFTU,5,5097,,English,147813.0,0,0.0,0,0.0,0.0
960.0,2800.0,part of the Dutch realm,Netherlands Antilles,NA,Caricom\ILO\IMF\Interpol\IOC\UNESCO\UPU\WCL\WMO\WToO,9,227049,,Papiamento,6.357372E8,0,0.0,0,0.0,0.0
54.0,0.0,overseas collectivity of France,Saint Martin,SMAR,UPU\WFTU,1,29820,,,0.0,0,0.0,0,0.0,0.0
1138910.0,192500.0,republic,Colombia,CO,OPANAL\AG\CDB\CCC\ECLAC\FAO\G-3\G-11\G-24\G-77\IADB\IAEA\IBRD\ICC\ICAO\ICFTU\Interpol\IDA\IFRCS\IFC\IFAD\ILO\IMO\Inmarsat\IMF\IOC\IOM\ISO\ICRM\ITU\Intelsat\LAES\LAIA\NAM\OAS\PCA\RG\UN\UNESCO\UNIDO\UNHCR\UNU\UPU\WCL\WFTU\WHO\WIPO\WMO\WToO\WTrO,49,36813161,Roman Catholic,Spanish,7.0865334925E12,481000,3.17256021574562,142,320.2713314,444.0161621
8870.0,88000.0,commonwealth associated with the US,Puerto Rico,PR,Caricom\Interpol\IOC\UPU\WCL\WFTU\WHO\WToO,7,3971020,Roman Catholic,,3.4944976E11,0,0.0,0,0.0,0.0
269.0,220.0,constitutional monarchy,Saint Kitts and Nevis,KN,ACP\Caricom\CDB\C\ECLAC\FAO\G-77\IBRD\ICFTU\Interpol\IDA\IFRCS\IFAD\IMF\IOC\ICRM\OAS\OECS\UN\UNESCO\UNIDO\UNMIH\UPU\WCL\WHO\WIPO,25,41369,,English,9101180.0,0,0.0,0,0.0,0.0
620.0,640.0,parliamentary democracy,Saint Lucia,WL,ACP\ACCT\Caricom\CDB\C\ECLAC\FAO\G-77\IBRD\ICAO\ICFTU\Interpol\IDA\IFRCS\IFC\IFAD\ILO\IMO\IMF\IOC\ISO\ICRM\Intelsat\NAM\OAS\OECS\UN\UNESCO\UNIDO\UNMIH\UPU\WCL\WFTU\WHO\WIPO\WMO\WTrO,36,157862,Roman Catholic,,1.0103168E8,0,0.0,0,0.0,0.0
242.0,68.0,territorial collectivity of France,Saint Pierre and Miquelon,SPMI,WFTU,0,6809,Roman Catholic,French,463012.0,0,0.0,0,0.0,0.0
389.0,240.0,constitutional monarchy,Saint Vincent and the Grenadines,WV,ACP\OPANAL\Caricom\CDB\C\ECLAC\FAO\G-77\IBRD\ICAO\ICFTU\Interpol\IDA\IFRCS\IFAD\ILO\IMO\IMF\IOC\ICRM\ITU\Intelsat\OAS\OECS\UN\UNESCO\UNIDO\UPU\WCL\WFTU\WHO\WTrO,31,118344,,,2.840256E7,0,0.0,0,0.0,0.0
5130.0,16200.0,parliamentary democracy,Trinidad and Tobago,TT,ACP\OPANAL\Caricom\CDB\C\CCC\ECLAC\FAO\G-24\G-77\IADB\IBRD\ICAO\ICFTU\Interpol\IDA\IFRCS\IFC\IFAD\ILO\IMO\IMF\IOC\ISO\ICRM\ITU\Intelsat\LAES\NAM\OAS\UN\UNESCO\UNIDO\UNMIH\UNU\UPU\WFTU\WHO\WIPO\WMO\WTrO,40,1272385,Muslim,,2.0612637E10,4000,0.77817269907898,0,233.7388863,214.3288996
430.0,216.0,British Overseas Territories,Turks and Caicos Islands,TUCA,Caricom\CDB\Interpol\UPU,3,22942,Anglican,English,4955472.0,0,0.0,0,40.6763222,243.5232195
352.0,1200.0,organized,Virgin Islands,VIRG,ECLAC\IOC,1,97120,Roman Catholic,,1.16544E8,0,0.0,0,0.0,0.0
199.0,462.2,unincorporated and unorganized territory of the US,American Samoa,AMSA,Interpol\IOC\SPC\UPU,3,65628,Roman Catholic,Samoan,3.0333261599999998E7,0,0.0,0,124.169795,120.5533597
7686850.0,405400.0,federal parliamentary state,Australia,AUS,AG\AsDB\ANZUS\BIS\CP\C\CCC\ESCAP\EBRD\FAO\IAEA\IBRD\ICC\ICAO\ICFTU\Interpol\IDA\IEA\IFRCS\IFC\IFAD\ILO\IMO\Inmarsat\IMF\IOC\IOM\ISO\ICRM\ITU\Intelsat\MTCR\NAM\EN\NSG\OECD\PCA\SPC\SPF\Sparteca\UN\UNAMIR\UNESCO\UNFICYP\UNIDO\UNHCR\UNTSO\UNU\UPU\WFTU\WHO\WIPO\WMO\WTrO\ZC,54,18260863,Roman Catholic,English,7.4029538602E12,58000,1.89155976713945,1,402.5300045,329.0785943
240.0,183.2,self governing parliamentary government in free association with New Zealand,Cook Islands,COOK,ACP\FAO\ICAO\ICRM\IFAD\IFRCS\IOC\Sparteca\SPC\UNESCO\UPU\WHO\WMO,12,11870,Christian,,2174584.0,0,0.0,0,0.0,0.0
18270.0,4700.0,republic,Fiji,FJI,ACP\AsDB\CP\ESCAP\FAO\G-77\IBRD\ICAO\ICFTU\Interpol\IDA\IFRCS\IFC\IFAD\ILO\IMO\IMF\IOC\ICRM\ITU\Intelsat\PCA\SPC\SPF\Sparteca\UN\UNAVEM-III\UNAMIR\UNESCO\UNIDO\UNIFIL\UNIKOM\UPU\WFTU\WHO\WIPO\WMO\WTrO,37,782381,Muslim,,3.6771907E9,4000,0.922839461596508,0,177.9555556,327.6615663
4167.0,6100.0,overseas territory of France since 1946,French Polynesia,FPOL,ESCAP\ICFTU\SPC\WMO,3,287032,Roman Catholic,French,1.7508952E9,0,0.0,0,66.77149321,230.2914521
541.3,2500.0,organized,Guam,GUAM,IOC\SPC\UPU,2,178430,Roman Catholic,English,4.46075E8,0,0.0,0,45.89324324,254.7619048
717.0,68.0,republic,Kiribati,KIR,ACP\AsDB\C\ESCAP\IBRD\ICAO\ICFTU\Interpol\IDA\IFRCS\IFC\IMF\ITU\Intelsat\SPC\SPF\Sparteca\UNESCO\UPU\WHO,19,80919,Roman Catholic,,5502492.0,0,0.0,0,361.9153675,303.3980583
181.3,94.0,constitutional government in free association with the US,Marshall Islands,MH,AsDB\ESCAP\IAEA\IBRD\ICAO\Interpol\IDA\IFC\IMF\Intelsat\SPC\SPF\Sparteca\UN\UNESCO\WHO,15,58363,Christian,,5486122.0,0,0.0,0,460.3244191,137.0513851
702.0,205.0,constitutional government in free association with the US,Micronesia,FSM,,0,125377,Roman Catholic,,2.5702285E7,0,0.0,0,0.0,0.0
21.0,100.0,republic,Nauru,NAU,AsDB\C\ESCAP\ICAO\Interpol\ITU\Intelsat\SPC\SPF\Sparteca\UPU\WHO,11,10273,Christian,,1027300.0,0,0.0,0,55.17241379,453.8461538
19060.0,3158.0,overseas territory of France since 1956,New Caledonia,NCA,SPC\UPU\WFTU\WMO,3,227436,Roman Catholic,,7.18242888E8,0,0.0,0,319.3752518,304.3592799
268680.0,62300.0,parliamentary democracy,New Zealand,NZ,APEC\AsDB\ANZUS\CP\C\CCC\ESCAP\EBRD\FAO\IAEA\IBRD\ICAO\ICFTU\Interpol\IDA\IEA\IFRCS\IFC\IFAD\ILO\IMO\Inmarsat\IMF\IOC\IOM\ISO\ICRM\ITU\Intelsat\MTCR\NAM\NSG\OECD\PCA\SPC\SPF\Sparteca\UN\UNAVEM-III\UNESCO\UNIDO\UNPREDEP\UNPROFOR\UNTSO\UPU\WFTU\WHO\WIPO\WMO\WTrO,49,3547983,Anglican,English,2.210393409E11,9000,1.16138840177402,0,298.3474226,314.9549488
260.0,10.01,self governing territory in free association with New Zealand,Niue,NIUE,ACP\FAO\IFAD\Sparteca\SPC\UNESCO\UPU\WHO\WMO,8,1398,Mormon,,13993.98,0,0.0,0,0.0,0.0
34.6,0.0,territory of Australia,Norfolk Island,NORF,,0,2209,Roman Catholic,,0.0,0,0.0,0,0.0,0.0
477.0,633.4,commonwealth in political union with the US,Northern Mariana Islands,NMIS,ESCAP\SPC,1,88662,,Phillipine Language,5.61585108E7,0,0.0,0,0.491642085,28.82100673
458.0,81.8,constitutional government in free association with the US,Palau,PAL,ESCAP\SPC\SPF\UN\WHO,4,16952,,,1386673.5999999999,0,0.0,0,66.90997567,121.9512195
47.0,0.0,British Overseas Territories,Pitcairn Islands,PITC,SPC\UPU,1,48,Seventh-Day Adventist,Pitkern,0.0,0,0.0,0,0.0,0.0
28450.0,1000.0,parliamentary democracy,Solomon Islands,SLB,ACP\AsDB\C\ESCAP\FAO\G-77\IBRD\ICAO\IDA\IFRCS\IFC\IFAD\ILO\IMO\IMF\IOC\ICRM\ITU\Intelsat\SPC\SPF\Sparteca\UN\UNESCO\UPU\WFTU\WHO\WMO,27,412902,Roman Catholic,English,4.12902E8,0,0.0,0,759.3028448,668.4782609
748.0,228.0,hereditary constitutional monarchy,Tonga,TO,ACP\AsDB\C\ESCAP\FAO\G-77\IBRD\ICAO\ICFTU\Interpol\IDA\IFRCS\IFC\IFAD\IMF\IOC\ICRM\ITU\Intelsat\SPC\SPF\Sparteca\UNESCO\UNIDO\UPU\WHO,25,106466,Christian,,2.4274248E7,0,0.0,0,171.0074046,388.8332841
26.0,7.8,democracy,Tuvalu,TUV,ACP\AsDB\C\ESCAP\IFRCS\Intelsat\SPC\SPF\Sparteca\UNESCO\UPU\WHO,11,10146,Bahai,,79138.8,0,0.0,0,0.0,0.0
14760.0,210.0,republic,Vanuatu,VU,ACP\ACCT\AsDB\C\ESCAP\FAO\G-77\IBRD\ICAO\IDA\IFRCS\IFC\IMO\IMF\IOC\ICRM\ITU\Intelsat\NAM\SPC\SPF\Sparteca\UN\UNESCO\UNIDO\UPU\WFTU\WHO\WMO,28,177504,Roman Catholic,,3.727584E7,0,0.0,0,242.5692308,402.5103448
274.0,60.0,overseas territory of France,Wallis and Futuna,WAFU,SPC\UPU\WFTU,2,15289,Roman Catholic,Wallisian,917340.0,0,0.0,0,0.0,0.0
2860.0,415.0,constitutional monarchy under native chief,Samoa,WS,ACP\AsDB\C\ESCAP\FAO\G-77\IBRD\ICFTU\IDA\IFRCS\IFC\IFAD\IMF\IOC\ICRM\ITU\Intelsat\SPC\SPF\Sparteca\UN\UNESCO\UPU\WHO\WMO,24,214384,Christian,,8.896936E7,0,0.0,0,70.92461538,402.6112638
2766890.0,278500.0,republic,Argentina,RA,AfDB\OPANAL\AG\BCIE\CCC\ECLAC\FAO\G-6\G-11\G-15\G-19\G-24\G-77\IADB\IAEA\IBRD\ICC\ICAO\ICFTU\Interpol\IDA\IFRCS\IFC\IFAD\ILO\IMO\Inmarsat\IMF\IOC\IOM\ISO\ICRM\ITU\Intelsat\LAES\LAIA\MTCR\NSG\OAS\PCA\RG\Mercosur\UN\UNAVEM-III\UNAMIR\UNCRO\UNESCO\UNFICYP\UNIDO\UNITAR\UNIKOM\MINURSO\UNMIH\UNHCR\UNTSO\UNU\UPU\WCL\WFTU\WHO\WIPO\WMO\WToO\WTrO,63,34672997,Roman Catholic,Spanish,9.6564296645E12,105000,0.854560979237316,0,233.9318932,260.1693568
1098580.0,20000.0,republic,Bolivia,BOL,OPANAL\AG\ECLAC\FAO\G-11\G-77\IADB\IAEA\IBRD\ICAO\Interpol\IDA\IFRCS\IFC\IFAD\ILO\IMO\IMF\IOC\IOM\ICRM\ITU\Intelsat\LAES\LAIA\NAM\OAS\PCA\RG\UN\UNESCO\UNIDO\UPU\WCL\WFTU\WHO\WIPO\WMO\WToO\WTrO,39,7165257,Roman Catholic,Spanish,1.4330514E11,71000,1.49655017525489,0,729.1464839,546.3162355
8511965.0,976800.0,federal republic,Brazil,BR,AfDB\OPANAL\AG\CCC\ECLAC\FAO\G-11\G-15\G-19\G-24\G-77\IADB\IAEA\IBRD\ICC\ICAO\ICFTU\Interpol\IDA\IFRCS\IFC\IFAD\ILO\IMO\Inmarsat\IMF\IOC\IOM\ISO\ICRM\ITU\Intelsat\LAES\LAIA\MTCR\NAM\NSG\OAS\PCA\RG\Mercosur\UN\UNAVEM-III\UNCRO\UNESCO\UNIDO\UNHCR\UNPREDEP\UNPROFOR\UNU\UPU\WCL\WFTU\WHO\WIPO\WMO\WToO\WTrO,57,162661214,Roman Catholic,Portuguese,1.588874738352E14,730000,1.47490154739588,0,435.2213298,321.5444127
756950.0,113200.0,republic,Chile,RCH,OPANAL\APEC\CCC\ECLAC\FAO\G-11\G-77\IADB\IAEA\IBRD\ICAO\ICFTU\Interpol\IDA\IFRCS\IFC\IFAD\ILO\IMO\Inmarsat\IMF\IOC\IOM\ISO\ICRM\ITU\Intelsat\LAES\LAIA\NAM\OAS\PCA\RG\Mercosur\UN\UNESCO\UNIDO\UNMOGIP\UNTSO\UNU\UPU\WCL\WFTU\WHO\WIPO\WMO\WToO\WTrO,47,14333258,Roman Catholic,Spanish,1.6225248056E12,122000,1.88738394618685,0,392.7675632,405.2664087
406750.0,17000.0,republic,Paraguay,PY,OPANAL\AG\CCC\ECLAC\FAO\G-77\IADB\IAEA\IBRD\ICAO\ICFTU\Interpol\IDA\IFRCS\IFC\IFAD\ILO\IMO\IMF\IOC\IOM\ICRM\ITU\Intelsat\LAES\LAIA\OAS\PCA\RG\Mercosur\UN\UNESCO\UNIDO\UPU\WCL\WHO\WIPO\WMO\WToO\WTrO,39,5504146,Roman Catholic,Spanish,9.3570482E10,27000,0.930582685391207,0,411.1195791,589.9639847
176220.0,24400.0,republic,Uruguay,ROU,OPANAL\AG\CCC\ECLAC\FAO\G-11\G-77\IADB\IAEA\IBRD\ICC\ICAO\Interpol\IFRCS\IFC\IFAD\ILO\IMO\IMF\IOC\IOM\ISO\ICRM\ITU\Intelsat\LAES\LAIA\NAM\OAS\PCA\RG\Mercosur\UN\UNAVEM-III\UNAMIR\UNESCO\UNIDO\UNIKOM\UNMOGIP\MINURSO\UNMOT\UNOMIG\UNOMIL\UPU\WCL\WFTU\WHO\WIPO\WMO\WToO\WTrO,50,3238952,Roman Catholic,Spanish,7.90304288E10,22000,1.95077407735433,0,326.9525864,256.6002077
1285220.0,87000.0,republic,Peru,PE,OPANAL\AG\CCC\ECLAC\FAO\G-11\G-15\G-19\G-24\G-77\IADB\IAEA\IBRD\ICAO\ICFTU\Interpol\IDA\IFRCS\IFC\IFAD\ILO\IMO\Inmarsat\IMF\IOC\IOM\ISO\ICRM\ITU\Intelsat\LAES\LAIA\NAM\OAS\PCA\RG\UN\UNESCO\UNIDO\UPU\WCL\WFTU\WHO\WIPO\WMO\WToO\WTrO,46,24523408,Roman Catholic,Spanish,2.133536496E12,158000,1.18714490040018,0,705.5159592,583.4353123
91000.0,800.0,overseas department of France,French Guiana,FGU,WCL\WFTU,1,151187,Roman Catholic,French,1.209496E8,0,0.0,0,0.0,0.0
214970.0,1600.0,republic,Guyana,GUY,ACP\Caricom\CDB\C\CCC\ECLAC\FAO\G-77\IADB\IBRD\ICAO\ICFTU\Interpol\IDA\IFRCS\IFC\IFAD\ILO\IMO\IMF\IOC\ICRM\ITU\Intelsat\LAES\NAM\OAS\UN\UNESCO\UNIDO\UNMIH\UPU\WCL\WFTU\WHO\WIPO\WMO\WTrO,37,712091,Protestant,,1.1393456E9,3000,1.69325864572266,0,273.8811088,318.4991274
163270.0,1300.0,republic,Suriname,SME,ACP\OPANAL\Caricom\ECLAC\FAO\G-77\IADB\IBRD\ICAO\ICFTU\Interpol\IFRCS\IFAD\ILO\IMO\IMF\IOC\ICRM\ITU\Intelsat\LAES\NAM\OAS\PCA\UN\UNESCO\UNIDO\UNMIH\UPU\WCL\WHO\WIPO\WMO\WTrO,33,436418,Muslim,,5.673434E8,2000,0.0,0,537.3258631,300.5046343
912050.0,195500.0,republic,Venezuela,YV,OPANAL\AG\Caricom\CDB\BCIE\ECLAC\FAO\G-3\G-11\G-15\G-19\G-24\G-77\IADB\IAEA\IBRD\ICC\ICAO\ICFTU\Interpol\IFRCS\IFC\IFAD\ILO\IMO\IMF\IOC\IOM\ISO\ICRM\ITU\Intelsat\LAES\LAIA\NAM\OAS\OPEC\PCA\RG\UN\UNESCO\UNIDO\UNIKOM\MINURSO\UNHCR\UNU\UPU\WCL\WFTU\WHO\WIPO\WMO\WToO\WTrO,53,21983188,Roman Catholic,Spanish,4.297713254E12,0,0.0,0,0.0,0.0
283560.0,44600.0,republic,Ecuador,EC,OPANAL\AG\ECLAC\FAO\G-11\G-77\IADB\IAEA\IBRD\ICC\ICAO\ICFTU\Interpol\IDA\IFRCS\IFC\IFAD\ILO\IMO\IMF\IOC\IOM\ICRM\ITU\Intelsat\LAES\LAIA\NAM\OAS\PCA\RG\UN\UNESCO\UNIDO\UPU\WCL\WFTU\WHO\WIPO\WMO\WToO\WTrO,41,11466291,Roman Catholic,Spanish,5.113965786E11,41000,2.3767115146098,0,438.5580585,623.2813872
12173.0,105.1,British Overseas Territories,Falkland Islands,FALK,UPU,0,3140,,English,330014.0,0,0.0,0,0.0,0.0
2381740.0,108700.0,republic,Algeria,DZ,AfDB\ABEDA\AFESD\AL\AMU\AMF\CCC\ECA\FAO\G-15\G-19\G-24\G-77\IAEA\IBRD\ICAO\Interpol\IDA\IFRCS\IFC\IFAD\ILO\IMO\Inmarsat\IMF\IOC\ISO\ICRM\ITU\Intelsat\IDB\NAM\OAU\OAS\OAPEC\OPEC\OIC\UN\UNAVEM-III\UNESCO\UNIDO\UNMIH\UNHCR\UPU\WCL\WHO\WIPO\WMO\WToO\WTrO,49,29183032,Muslim,,3.1721955784E12,317000,5.27141404556567,33,186.8615247,503.7291462
