abbrev_org,name_org,date de création,GPS_siege,longitude_siege,point_palladio,latitude_siege,nom_siege,members,nombre_pays_membres,population_org,soldats_org,mortsGuerre_org,depensesMilitairesPIB_org,exportations_org,importations_org,superficie_org
ACP,"African, Caribbean, and Pacific Countries",1976-04-01,,,,,,"East Timor\Sao Tome and Principe\Guinea-Bissa\Ethiopia\Swaziland\Bahamas\The\Rwanda\Togo\Cape Verde\Dominica\Liberia\Micronesia\Federated States of\Tanzania\Niue\Senegal\Jamaica\Congo\Republic of the\Lesotho\Saint Vincent and the Grenadines\Kenya\Saint Lucia\Mauritania\Solomon Islands\Somalia\Seychelles\u""Cote dIvoire""\Cook Islands\Benin\Cuba\Cameroon\Saint Kitts and Nevis\Burkina Faso\Dominican Republic\Ghana\Tonga\Central African Republic\Mauritius\Mali\Angola\Chad\South Africa\Barbados\Uganda\Niger\Guinea\Congo\Democratic Republic of the\Pala\Nigeria\Tuval\Marshall Islands\Kiribati\Haiti\Belize\Sierra Leone\Namibia\Grenada\Djibouti\Antigua and Barbuda\Burundi\Fiji\Madagascar\Sudan\Vanuat\Suriname\Naur\Zambia\Samoa\Mozambique\Papua New Guinea\Malawi\Trinidad and Tobago\Zimbabwe\Eritrea\Guyana\Equatorial Guinea\Botswana\Gambia\The\Gabon\Comoros",84,759271130,1564090,5798,80.76046167310578,11693.439006739996,10176.68043084,2.696713735E12
AfDB,African Development Bank,1963-08-04,POINT(-4.026666666 5.336388888),-4.026666666000001,"5.336388888, -4.026666666",5.336388888,Abidjan,"Canada\Sao Tome and Principe\Guinea-Bissa\Ethiopia\Swaziland\Argentina\Saudi Arabia\Rwanda\Togo\Japan\Cape Verde\Kuwait\Liberia\Tanzania\Senegal\Congo\Republic of the\India\Lesotho\Kenya\Mauritania\France\Somalia\Seychelles\Norway\u""Cote dIvoire""\Benin\Cameroon\Burkina Faso\China\Ghana\Finland\Libya\Central African Republic\Mauritius\Mali\United States\Angola\Chad\South Africa\Sweden\Austria\Uganda\Niger\Brazil\Guinea\Congo\Democratic Republic of the\Nigeria\Algeria\Belgium\Sierra Leone\Denmark\Namibia\Morocco\Switzerland\Portugal\Korea\South\Tunisia\Djibouti\Spain\Burundi\Madagascar\Italy\Sudan\Netherlands\Zambia\Mozambique\Malawi\Zimbabwe\Germany\Eritrea\Equatorial Guinea\Egypt\Botswana\United Kingdom\Gambia\The\Gabon\Comoros",81,4367662317,13156050,7420,132.00933640778314,12984.917682429998,11341.872777680002,2.750934113E12
ACCT,Agency for Cultural and Technical Cooperation,1970-03-21,,,,,,"Canada\Sao Tome and Principe\Guinea-Bissa\Lithuania\Cambodia\Rwanda\Togo\Cape Verde\Dominica\Vietnam\Monaco\Senegal\Albania\Congo\Republic of the\Saint Lucia\Mauritania\France\Laos\Seychelles\u""Cote dIvoire""\Benin\Cameroon\Burkina Faso\Central African Republic\Mauritius\Mali\Bulgaria\Romania\Chad\Niger\Guinea\Congo\Democratic Republic of the\Luxembourg\Czech Republic\Belgium\Haiti\Poland\Moldova\Morocco\Switzerland\Lebanon\Tunisia\Djibouti\Burundi\Madagascar\Vanuat\Macedonia\Equatorial Guinea\Egypt\Gabon\Comoros",53,654689696,1907662,695,66.40545338262412,8353.38796566,7297.03082248,2.695940505E12
OPANAL,Agency for the Prohibition of Nuclear Weapons in Latin America and the Caribbean,1967-02-14,,,,,,Argentina\Bolivia\Guatemala\Dominica\Jamaica\Nicaragua\Saint Vincent and the Grenadines\Saint Lucia\Per\Cuba\Saint Kitts and Nevis\Barbados\Panama\Costa Rica\Ecuador\El Salvador\Chile\Belize\Mexico\Uruguay\Antigua and Barbuda\Colombia\Suriname\Venezuela\Trinidad and Tobago\Paraguay\Guyana,27,336783431,1237970,1234,22.45608688519946,3169.7480480100003,2918.0816536499997,1.1717483E10
AG,Andean Group,1969-05-26,POINT(-77.033333333 -12.05),-77.033333333,"-12.05, -77.033333333",-12.05,Lima,,0,0,0,0,0.0,0.0,0.0,0.0
ABEDA,Arab Bank for Economic Development in Africa,1974-02-18,POINT(32.52654 15.60308),32.526540000000004,"15.60308, 32.52654",15.603079999999999,Khartoum,Bahrain\Saudi Arabia\Togo\Kuwait\Jordan\Oman\United Arab Emirates\Mauritania\France\Cameroon\Libya\Qatar\Malaysia\Algeria\Morocco\Croatia\Iraq\Lebanon\Tunisia\Madagascar\Sudan\Syria\Honduras\Egypt,24,420377099,2159750,8222,76.62458857702106,3431.7932347399997,3781.32752,1.4464873E10
ACC,Arab Cooperation Council,1989-02-16,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0
AFESD,Arab Fund for Economic and Social Development,1968-05-16,POINT(47.98 29.375),47.98,"29.375, 47.98",29.375,Kuwait City,Bahrain\Saudi Arabia\Kuwait\Jordan\Oman\Yemen\United Arab Emirates\Mauritania\Somalia\Libya\Qatar\Algeria\Morocco\Iraq\Lebanon\Tunisia\Djibouti\Sudan\Syria\Egypt,20,314783974,1580000,8222,70.73328299264087,2640.88512514,2989.8288128000004,1.3488823E10
AL,Arab League,1945-03-22,POINT(31.234722 30.044167),31.234721999999998,"30.044167, 31.234722",30.044166999999998,Headquarters of the Arab League,,0,0,0,0,0.0,0.0,0.0,0.0
AMU,Arab Maghreb Union,1989-02-17,POINT(-6.836111111 34.025277777),-6.836111111,"34.025277777, -6.836111111",34.025277777,Rabat,Mauritania\Libya\Algeria\Morocco\Tunisia,5,82943295,711000,397,14.027835370636,725.5560552,875.0565296999999,5.78214E9
AMF,Arab Monetary Fund,1976-04-27,POINT(54.368611111 24.478055555),54.36861111100001,"24.478055555, 54.368611111",24.478055555,Abu Dhabi,Bahrain\Saudi Arabia\Kuwait\Jordan\Oman\Yemen\United Arab Emirates\Mauritania\Somalia\Libya\Qatar\Algeria\Morocco\Iraq\Lebanon\Tunisia\Djibouti\Sudan\Syria\Egypt\Comoros,21,315435875,1580000,8222,70.73328299264087,2777.85762914,3187.9839054000004,1.3490993E10
APEC,Asia Pacific Economic Cooperation,1989-11-07,POINT(103.8 1.3),103.8,"1.3, 103.8",1.3,Singapore,Canada\Japan\Per\China\Russia\United States\Malaysia\Brunei\Australia\Chile\Hong Kong\Mexico\Thailand\Korea\South\Taiwan\Indonesia\Papua New Guinea\Philippines\Singapore,20,2565164625,7523000,1438,24.735016541127592,1925.1526431,1946.6545028,6.2041932E10
AsDB,Asian Development Bank,1966-12-19,POINT(120.977222222 14.595833333),120.97722222200001,"14.595833333, 120.977222222",14.595833333,Manila,Canada\East Timor\Cambodia\Turkmenistan\Japan\Maldives\Micronesia\Federated States of\Pakistan\India\Azerbaijan\Tajikistan\Turkey\Afghanistan\Bangladesh\Solomon Islands\France\Laos\Norway\Cook Islands\China\Tonga\Finland\United States\Sweden\Malaysia\Austria\Luxembourg\Pala\Australia\Tuval\Marshall Islands\Belgium\Kiribati\Hong Kong\Denmark\Mongolia\Thailand\Switzerland\Portugal\Korea\South\Uzbekistan\Spain\Taiwan\Fiji\Italy\Bhutan\Vanuat\Netherlands\Naur\Indonesia\Samoa\Papua New Guinea\Germany\Kazakhstan\Philippines\Kyrgyzstan\Nepal\Burma\Singapore\United Kingdom\Sri Lanka,63,4298658708,14193112,5986,69.61222684366011,7503.348507719998,7982.235798070003,5.7089205E10
ASEAN,Association of Southeast Asian Nations,1967-08-09,POINT(106.84513 -6.21462),106.84513000000001,"-6.21462, 106.84513",-6.21462,Jakarta,Canada\Cambodia\Japan\India\Laos\China\Russia\United States\Malaysia\Brunei\Australia\Thailand\Korea\South\Indonesia\Philippines\Burma\Singapore,18,3509033867,9853000,2812,23.981183852519678,1717.6560666,1776.4203152000002,6.191123E10
Mekong Group,ASEAN-Mekong Basin Development Group,1995-12-01,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0
ANZUS,Australia-New Zealand-United States Security Treaty,1951-09-01,,,,,,New Zealand\United States\Australia,3,316934532,1533000,0,6.95476249727245,392.7383974,440.89391439999997,1.7586948E10
BIS,Bank for International Settlements,1930-01-20,POINT(7.590555555 47.560555555),7.590555555,"47.560555555, 7.590555555",47.560555555,Basel,Argentina\Saudi Arabia\Slovenia\Bosnia and Herzegovina\Turkey\France\Slovakia\Norway\Finland\Bulgaria\Romania\South Africa\Sweden\Malaysia\Austria\Latvia\Hungary\Brazil\Ireland\Algeria\Chile\Belgium\Hong Kong\Mexico\Denmark\Croatia\Thailand\Switzerland\Portugal\Estonia\Spain\Italy\Netherlands\Israel\Indonesia\Iceland\Germany\Philippines\Macedonia\Singapore\United Kingdom\Greece,42,1398996352,6327600,2454,78.48942059267682,6058.670111599999,6037.7788366,2.7901656E10
Benelux,Benelux Economic Union,1958-02-03,POINT(4.3525 50.846666666),4.3525,"50.846666666, 4.3525",50.846666666000004,Brussels,Luxembourg\Belgium\Netherlands,3,27129165,90512,0,3.252657849722986,511.4396123,486.30883359999996,7.464E7
BSEC,Black Sea Economic Cooperation Zone,1992-06-25,POINT(28.960277777 41.01),28.960277776999998,"41.01, 28.960277777",41.01,Istanbul,Serbia and Montenegro\Albania\Azerbaijan\Turkey\France\Armenia\Ukraine\Bulgaria\Romania\Austria\Georgia\Moldova\Tunisia\Italy\Israel\Germany\Egypt\Greece,18,492890062,2846500,588,37.048734460477846,3021.0611793999997,3028.6479667,4.690652E9
Caricom,Caribbean Community and Common Market,1973-07-04,POINT(-58.166666666 6.783333333),-58.166666666000005,"6.783333333, -58.166666666",6.783333333,Georgetown,Bahamas\The\Dominica\Jamaica\Saint Vincent and the Grenadines\Saint Lucia\Turks and Caicos Islands\Bermuda\Saint Kitts and Nevis\Cayman Islands\British Virgin Islands\Barbados\Haiti\Belize\Grenada\Antigua and Barbuda\Suriname\Anguilla\Trinidad and Tobago\Montserrat\Guyana,21,14179181,9640,207,4.81347484888037,1847.1154905499998,1789.12239223,4.63835E8
CDB,Caribbean Development Bank,1969-10-18,POINT(-59.603055555 13.118055555),-59.603055555,"13.118055555, -59.603055555",13.118055555,Saint Michael,Bahamas\The\Dominica\Jamaica\Saint Vincent and the Grenadines\Saint Lucia\Saint Kitts and Nevis\Barbados\Belize\Mexico\Grenada\Antigua and Barbuda\Colombia\Venezuela\Trinidad and Tobago\Montserrat\Guyana\United Kingdom,18,238481355,752640,1234,10.923795201950961,1332.9509129499997,1393.0045248300003,4.539665E9
UDEAC,Central African Customs and Economic Union,1964-12-08,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0
BDEAC,Central African States Development Bank,1975-12-03,POINT(11.518055555 3.857777777),11.518055555,"3.857777777, 11.518055555",3.857777777,Yaoundé,Kuwait\Congo\Republic of the\France\Cameroon\Central African Republic\Chad\Equatorial Guinea\Gabon,9,96902803,445000,50,13.537802624920701,2263.69215488,1291.7438482000002,1.286300992E12
BCIE,Central American Bank for Economic Integration,1960-12-13,POINT(-87.206666666 14.094166666),-87.206666666,"14.094166666, -87.206666666",14.094166666,Tegucigalpa y Comayagüela,Argentina\Guatemala\Nicaragua\Costa Rica\El Salvador\Mexico\Spain\Colombia\Taiwan\Honduras,10,286453711,958000,1234,8.878361880864961,1224.4012004,1236.0152875,6.841726E9
CACM,Central American Common Market,1960-12-13,POINT(-89.191388888 13.698888888),-89.19138888799999,"13.698888888, -89.191388888",13.698888887999999,San Salvador,Guatemala\Nicaragua\Costa Rica\El Salvador\Honduras,5,37007971,97000,0,2.7031165496084313,696.9175915000001,723.0981948,4.22614E8
CEI,Central European Initiative,1991-07-27,POINT(13.804166666 45.636111111),13.804166665999999,"45.636111111, 13.804166666",45.636111111000005,Trieste,Serbia and Montenegro\Slovenia\Bosnia and Herzegovina\Albania\Slovakia\Ukraine\Belarus\Bulgaria\Romania\Hungary\Moldova\Croatia\Macedonia,13,134776388,854500,0,16.67490964611118,2015.7721368999999,2066.7811684000003,1.619803E9
CP,Colombo Plan,1951-07-01,POINT(79.833333333 6.916666666),79.833333333,"6.916666666, 79.833333333",6.916666666,Colombo,Maldives\Afghanistan\Bangladesh\Laos\Malaysia\Iran\Mongolia\Thailand\Fiji\Bhutan\Indonesia\Papua New Guinea\Philippines\Nepal\Burma\Singapore\Sri Lanka,17,763651135,2111000,4033,21.97388702946775,1927.4185882600004,2117.0226099,1.655075853E12
C,Commonwealth,1931-12-31,POINT(-0.135833333 51.505),-0.135833333,"51.505, -0.135833333",51.505,Marlborough House,Swaziland\Bahamas\The\Dominica\Maldives\Pakistan\Tanzania\Jamaica\Lesotho\Saint Vincent and the Grenadines\Kenya\Saint Lucia\Bangladesh\Solomon Islands\Seychelles\Cameroon\Saint Kitts and Nevis\Ghana\Tonga\Mauritius\South Africa\Cyprus\Malaysia\Barbados\Uganda\Nigeria\Brunei\Tuval\Kiribati\Belize\Sierra Leone\Namibia\Grenada\Antigua and Barbuda\Fiji\Vanuat\Malta\Naur\Zambia\Samoa\Mozambique\Papua New Guinea\Malawi\Trinidad and Tobago\Guyana\Singapore\Botswana\United Kingdom\Gambia\The\Sri Lanka,51,792090827,2370090,1702,50.882330378161434,6962.631868849999,6182.7009181600015,1.0262308E10
CIS,Commonwealth of Independent States,1991-12-08,POINT(30.375833333 59.947777777),30.375833333000003,"59.947777777, 30.375833333",59.947777777,Tauride Palace,Turkmenistan\Azerbaijan\Tajikistan\Armenia\Ukraine\Belarus\Georgia\Moldova\Uzbekistan\Kazakhstan\Kyrgyzstan,11,136552965,826000,64,13.090917936111625,1924.9960618999999,2081.1794138,5.025643E9
CAEU,Council of Arab Economic Unity,1957-06-03,POINT(31.239444444 30.056111111),31.239444444,"30.056111111, 31.239444444",30.056111111,Cairo,Kuwait\Jordan\Yemen\Mauritania\Somalia\Libya\Iraq\Sudan\Syria,9,127368094,527000,7767,24.31358627161363,1025.73852234,1328.7542007,7.194049E9
CE,Council of Europe,1949-05-05,POINT(7.77194444 48.595),7.77194444,"48.595, 7.77194444",48.595,Palace of Europe,Serbia and Montenegro\Slovenia\Bosnia and Herzegovina\Holy See (Vatican City)\Monaco\Albania\Azerbaijan\Turkey\San Marino\Slovakia\Norway\Armenia\Ukraine\Finland\Liechtenstein\Bulgaria\Romania\Cyprus\Sweden\Latvia\Hungary\Luxembourg\Andorra\Ireland\Belgium\Georgia\Mexico\Denmark\Moldova\Croatia\Switzerland\Portugal\Estonia\Spain\Malta\Netherlands\Iceland\Macedonia\United Kingdom\Greece,40,503614342,2559612,210,50.22107865965425,5736.40450267,5756.4293121,6.890859E9
CBSS,Council of the Baltic Sea States,1992-03-05,POINT(18.068611111 59.329444444),18.068611111,"59.329444444, 18.068611111",59.329444443999996,Stockholm,Norway\Finland\Sweden\Latvia\Denmark\Estonia\Iceland,7,28130800,115600,0,9.48106250871574,1082.4982213,1106.3098751,1.368238E9
Entente,Council of the Entente,1959-05-29,POINT(-4.026666666 5.336388888),-4.026666666000001,"5.336388888, -4.026666666",5.336388888,Abidjan,"Togo\u""Cote dIvoire""\Benin\Burkina Faso\Niger",5,55069927,53000,51,6.525785322913997,871.6923561000001,889.8771200000001,1.267766065E12
CCC,Customs Cooperation Council,1950-12-15,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0
EADB,East African Development Bank,1967-06-06,POINT(32.581111111 0.313611111),32.581111111,"0.313611111, 32.581111111",0.313611111,Kampala,Tanzania\Kenya\Uganda,3,95014624,112000,1215,4.974686556844437,518.6297131,437.9198122,1.763777E9
ESCAP,Economic and Social Commission for Asia and the Pacific,1947-03-28,,,,,,Solomon Islands,0,523617,0,0,0.0,140.9043478,131.9695652,2.845E7
ESCWA,Economic and Social Commission for Western Asia,1973-08-09,,,,,,Bahrain,0,677886,21000,0,4.04492884796012,122.0126856,159.3822465,665000.0
ECA,Economic Commission for Africa,1958-04-29,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0
ECE,Economic Commission for Europe,1947-03-28,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0
ECLAC,Economic Commission for Latin America and the Caribbean,1948-02-25,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0
CEEAC,Economic Community of Central African States,1983-10-18,POINT(9.4544 0.3901),9.4544,"0.3901, 9.4544",0.3901,Libreville,,0,0,0,0,0.0,0.0,0.0,0.0
CEPGL,Economic Community of the Great Lakes Countries,1976-09-26,,,,,,Rwanda\Congo\Democratic Republic of the\Burundi,4,72503164,134000,387,6.87673284670924,278.97254547,252.22405479999998,2.399578E9
ECOWAS,Economic Community of West African States,1975-05-28,POINT(3.4 6.45),3.4,"6.45, 3.4",6.45,Lagos,"Guinea-Bissa\Togo\Cape Verde\Liberia\Senegal\u""Cote dIvoire""\Benin\Burkina Faso\Ghana\Mali\Niger\Guinea\Nigeria\Sierra Leone\Gambia\The",16,257760518,282800,179,14.858515743503107,2986.56748848,2172.6294891799994,1.393605903E12
ECO,Economic Cooperation Organization,1985-01-01,POINT(51.416666666 35.7),51.416666666000005,"35.7, 51.416666666",35.7,Tehran,Turkmenistan\Azerbaijan\Tajikistan\Afghanistan\Iran\Uzbekistan\Kazakhstan\Kyrgyzstan,8,163911260,320000,752,7.180315075574309,1080.2345226,1226.8791781,1.6527285E12
EBRD,European Bank for Reconstruction and Development,1991-04-15,POINT(-0.1275 51.507222222),-0.1275,"51.507222222, -0.1275",51.507222221999996,London,Serbia and Montenegro\Turkmenistan\Slovenia\Bosnia and Herzegovina\Albania\Azerbaijan\Tajikistan\Slovakia\Norway\Armenia\Ukraine\Finland\Liechtenstein\Belarus\Bulgaria\Romania\Cyprus\Sweden\Latvia\Hungary\Luxembourg\Ireland\Belgium\Georgia\Denmark\Moldova\Morocco\Croatia\Mongolia\Switzerland\Portugal\Estonia\Uzbekistan\Spain\Malta\Netherlands\Iceland\Kazakhstan\Kyrgyzstan\Macedonia\United Kingdom\Greece,42,433410480,2399612,64,55.233084956393746,6258.970504969999,6543.8372362,1.0349076E10
EFTA,European Free Trade Association,1960-01-04,POINT(6.15 46.2),6.15,"46.2, 6.15",46.2,Geneva,Norway\Liechtenstein\Switzerland\Iceland,4,12352829,29000,0,2.737710218780752,439.3826397,422.1574941,4.6867E8
EIB,European Investment Bank,1957-03-25,POINT(6.132777777 49.610555555),6.132777777,"49.610555555, 6.132777777",49.610555555,Luxembourg,Slovenia\Slovakia\Finland\Cyprus\Sweden\Latvia\Hungary\Luxembourg\Ireland\Belgium\Denmark\Portugal\Estonia\Spain\Malta\Netherlands\United Kingdom\Greece,18,194724352,943112,0,25.226750966687174,2587.5039305700006,2642.3214123999996,2.231585E9
CERN,European Organization for Nuclear Research,1953-07-01,POINT(6.081944444 46.255555555),6.0819444439999995,"46.255555555, 6.081944444",46.255555555,Prévessin-Moëns,Turkey\Slovakia\Norway\Finland\Bulgaria\Sweden\Hungary\Belgium\Denmark\Switzerland\Portugal\Netherlands\United Kingdom\Greece,14,231616421,1407600,183,23.145283518404835,2062.3894406,2046.8423671999997,2.771283E9
ESA,European Space Agency,1973-07-31,POINT(-52.760555555 5.237222222),-52.760555555,"5.237222222, -52.760555555",5.237222222,Guiana Space Centre,Norway\Finland\Sweden\Hungary\Ireland\Belgium\Denmark\Switzerland\Portugal\Spain\Netherlands\United Kingdom,12,183383772,769600,0,17.329932219594276,1794.1968378999998,1776.2844949999999,2.27407E9
EU,European Union,1992-02-07,POINT(4.3525 50.846666666),4.3525,"50.846666666, 4.3525",50.846666666000004,Brussels,Slovenia\Slovakia\Finland\Bulgaria\Romania\Cyprus\Sweden\Latvia\Luxembourg\Ireland\Belgium\Denmark\Portugal\Estonia\Spain\Malta\Netherlands\United Kingdom\Greece,19,214565501,1158112,0,28.268630845408783,2821.3368306700004,2923.6663131999994,2.486965E9
FAO,Food and Agriculture Organization,1945-10-16,POINT(12.482777777 41.893055555),12.482777777,"41.893055555, 12.482777777",41.893055555,Rome,"East Timor\Sao Tome and Principe\Guinea-Bissa\Serbia and Montenegro\Cambodia\Ethiopia\Swaziland\Argentina\Bolivia\Bahamas\The\Turkmenistan\Bahrain\Saudi Arabia\Rwanda\Togo\Cape Verde\Guatemala\Bosnia and Herzegovina\Kuwait\Jordan\Dominica\Liberia\Maldives\Micronesia\Federated States of\Oman\Tanzania\Niue\Monaco\Senegal\Yemen\Jamaica\Albania\Congo\Republic of the\United Arab Emirates\Azerbaijan\Nicaragua\Lesotho\Saint Vincent and the Grenadines\Kenya\Saint Lucia\Tajikistan\Afghanistan\Bangladesh\Mauritania\Solomon Islands\San Marino\Somalia\Per\Laos\Seychelles\Norway\u""Cote dIvoire""\Cook Islands\Benin\Cuba\Cameroon\Saint Kitts and Nevis\Burkina Faso\Armenia\Dominican Republic\Ukraine\Ghana\Tonga\Finland\Libya\Central African Republic\Mauritius\Mali\Angola\Chad\South Africa\Sweden\Qatar\Malaysia\Barbados\Uganda\Niger\Brazil\Guinea\Panama\Congo\Democratic Republic of the\Costa Rica\Luxembourg\Ireland\Pala\Nigeria\Ecuador\Iran\Algeria\El Salvador\Tuval\Marshall Islands\Chile\Belgium\Kiribati\Haiti\Belize\Sierra Leone\Georgia\Denmark\Namibia\Moldova\Morocco\Croatia\Mongolia\Thailand\Switzerland\Grenada\Korea\North\Iraq\Portugal\Uruguay\Lebanon\Uzbekistan\Djibouti\Antigua and Barbuda\Spain\Colombia\Burundi\Fiji\Madagascar\Bhutan\Sudan\Vanuat\Netherlands\Suriname\Venezuela\Naur\Indonesia\Iceland\Zambia\Samoa\Mozambique\Papua New Guinea\Malawi\Trinidad and Tobago\Zimbabwe\Kazakhstan\Philippines\Eritrea\Kyrgyzstan\Macedonia\Paraguay\Guyana\Syria\Nepal\Burma\Honduras\Equatorial Guinea\Botswana\United Kingdom\Gambia\The\Greece\Sri Lanka\Gabon\Comoros",162,2467585215,8346892,15678,206.71908508402396,21937.031905940017,20640.747770460002,4.385069154E12
FZ,Franc Zone,1945-12-20,,,,,,"Guinea-Bissa\Togo\Senegal\Wallis and Futuna\Congo\Republic of the\French Polynesia\u""Cote dIvoire""\Benin\Cameroon\Burkina Faso\Central African Republic\New Caledonia\Mali\Chad\Niger\Equatorial Guinea\Gabon\Comoros",19,114636065,157000,101,14.515046806919038,3712.8469331499996,2887.3218319999996,2.677760188E12
G-2,Group of 2,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0
G-3,Group of 3,1990-10-01,,,,,,Colombia\Venezuela,2,67328162,336000,1234,3.46501517406307,124.3818666,145.1289162,2.05096E9
G-5,Group of 5,1985-09-22,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0
G-6,Group of 6,1984-05-22,,,,,,Argentina,0,39144753,102000,0,0.883295358833529,131.2619111,89.2311362,2.76689E9
G-7,Group of 7,1985-09-22,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0
G-8,Group of 8,1975-10-01,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0
G-9,Group of 9,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0
G-10,Group of 10,1962-10-01,,,,,,Sweden\Belgium\Switzerland\Netherlands\United Kingdom,5,103374450,325600,0,7.153386350453642,733.4696368,722.1470963999999,8.08128E8
G-11,Group of 11,1984-06-22,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0
G-15,Group of 15,,POINT(6.15 46.2),6.15,"46.2, 6.15",46.2,Geneva,Argentina\Senegal\Jamaica\Kenya\Per\Malaysia\Brazil\Nigeria\Algeria\Chile\Venezuela\Indonesia\Zimbabwe\Sri Lanka,14,801153560,2590000,1460,22.941703760211645,1854.63185523,1781.4195731999996,2.1033794E10
G-19,Group of 19,1975-10-01,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0
G-24,Group of 24,1972-01-01,,,,,,"Ethiopia\Argentina\Guatemala\Per\u""Cote dIvoire""\Ghana\South Africa\Brazil\Congo\Democratic Republic of the\Nigeria\Iran\Algeria\Lebanon\Colombia\Venezuela\Trinidad and Tobago\Philippines\Syria\Sri Lanka\Gabon",21,908165588,2548000,2195,28.836165534290963,2559.3203384,2456.7753576000005,1.672117787E12
G-77,Group of 77,1967-10-01,POINT(-73.968055555 40.749444444),-73.968055555,"40.749444444, -73.968055555",40.749444444,Q11297,"East Timor\Sao Tome and Principe\Guinea-Bissa\Cambodia\Ethiopia\Swaziland\Argentina\Bolivia\Bahamas\The\Turkmenistan\Bahrain\Saudi Arabia\Rwanda\Togo\Cape Verde\Guatemala\Bosnia and Herzegovina\Kuwait\Jordan\Dominica\Liberia\Maldives\Micronesia\Federated States of\Oman\Tanzania\Senegal\Yemen\Jamaica\Congo\Republic of the\United Arab Emirates\Nicaragua\Lesotho\Saint Vincent and the Grenadines\Kenya\Saint Lucia\Afghanistan\Bangladesh\Mauritania\Solomon Islands\Somalia\Per\Laos\Seychelles\u""Cote dIvoire""\Benin\Cuba\Cameroon\Saint Kitts and Nevis\Burkina Faso\Dominican Republic\Ghana\Tonga\Libya\Central African Republic\Mauritius\Mali\Angola\Chad\South Africa\Qatar\Malaysia\Barbados\Uganda\Niger\Brazil\Guinea\Panama\Congo\Democratic Republic of the\Costa Rica\Pala\Nigeria\Ecuador\Brunei\Iran\Algeria\El Salvador\Marshall Islands\Chile\Haiti\Belize\Sierra Leone\Namibia\Morocco\Mongolia\Thailand\Grenada\Korea\North\Iraq\Uruguay\Lebanon\Djibouti\Antigua and Barbuda\Colombia\Burundi\Fiji\Madagascar\Bhutan\Sudan\Vanuat\Suriname\Venezuela\Indonesia\Zambia\Samoa\Mozambique\Papua New Guinea\Malawi\Trinidad and Tobago\Zimbabwe\Philippines\Eritrea\Paraguay\Guyana\Syria\Nepal\Burma\Honduras\Equatorial Guinea\Singapore\Botswana\Gambia\The\Sri Lanka\Gabon\Comoros",130,2145021510,6950280,15614,177.12245401934345,17900.921511810004,16358.82929653,4.378118204E12
GCC,Gulf Cooperation Council,1981-05-25,POINT(46.71 24.65),46.71,"24.65, 46.71",24.65,Riyadh,Bahrain\Saudi Arabia\Kuwait\Oman\United Arab Emirates\Qatar,6,34998743,363000,58,33.984092681788006,893.1802864,1054.4946319,2.285844E9
IADB,Inter-American Development Bank,1959-04-08,POINT(-77.036666666 38.895),-77.036666666,"38.895, -77.036666666",38.895,"Washington, D.C.",Argentina\Bolivia\Bahamas\The\Guatemala\Jamaica\Nicaragua\Per\Norway\Dominican Republic\Finland\Sweden\Barbados\Brazil\Panama\Costa Rica\Ecuador\El Salvador\Chile\Belgium\Haiti\Belize\Denmark\Croatia\Switzerland\Portugal\Uruguay\Spain\Colombia\Netherlands\Suriname\Venezuela\Trinidad and Tobago\Paraguay\Guyana\Honduras\United Kingdom,37,601650115,2450260,1441,41.93668995213769,4992.56495957,4718.25108869,2.0513387E10
IGADD,Inter-Governmental Authority on Drought and Development,1986-01-15,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0
